cell_id,workload,iv_ms,duration_s,replicate,n_pairs,window,hop,hop_ratio,n_windows,apf_mean,apf_std,cv_workingset,f1_phase,cepstral_peak_idx,ceps_peak_snr_db,stat_pass_frac,coverage_ratio,traj_sha256,status
0d0052625cf2,app_hashtable_intensive_v2,500,120,1,196,8,8,1.0,24,0.15651072288046078,0.11543816722322713,0.7394623312867883,,192,10.943445188780757,1.0,0.13333333333333333,331a193121ce57fb,ok
0d0052625cf2,app_hashtable_intensive_v2,500,120,1,196,16,4,0.25,46,0.15651072288046078,0.11543816722322713,0.7394623312867883,,192,10.943445188780757,1.0,0.26666666666666666,331a193121ce57fb,ok
0d0052625cf2,app_hashtable_intensive_v2,500,120,1,196,16,8,0.5,23,0.15651072288046078,0.11543816722322713,0.7394623312867883,,192,10.943445188780757,1.0,0.26666666666666666,331a193121ce57fb,ok
0d0052625cf2,app_hashtable_intensive_v2,500,120,1,196,16,16,1.0,12,0.15651072288046078,0.11543816722322713,0.7394623312867883,,192,10.943445188780757,1.0,0.26666666666666666,331a193121ce57fb,ok
0d0052625cf2,app_hashtable_intensive_v2,500,120,1,196,32,8,0.25,21,0.15651072288046078,0.11543816722322713,0.7394623312867883,,192,10.943445188780757,1.0,0.5333333333333333,331a193121ce57fb,ok
0d0052625cf2,app_hashtable_intensive_v2,500,120,1,196,32,16,0.5,11,0.15651072288046078,0.11543816722322713,0.7394623312867883,,192,10.943445188780757,1.0,0.5333333333333333,331a193121ce57fb,ok
0d0052625cf2,app_hashtable_intensive_v2,500,120,1,196,32,32,1.0,6,0.15651072288046078,0.11543816722322713,0.7394623312867883,,192,10.943445188780757,1.0,0.5333333333333333,331a193121ce57fb,ok
0d0052625cf2,app_hashtable_intensive_v2,500,120,1,196,64,16,0.25,9,0.15651072288046078,0.11543816722322713,0.7394623312867883,,192,10.943445188780757,1.0,1.0666666666666667,331a193121ce57fb,ok
0d0052625cf2,app_hashtable_intensive_v2,500,120,1,196,64,32,0.5,5,0.15651072288046078,0.11543816722322713,0.7394623312867883,,192,10.943445188780757,1.0,1.0666666666666667,331a193121ce57fb,ok
0d0052625cf2,app_hashtable_intensive_v2,500,120,1,196,64,64,1.0,3,0.15651072288046078,0.11543816722322713,0.7394623312867883,,192,10.943445188780757,1.0,1.0666666666666667,331a193121ce57fb,ok
1115cffea431,sandbox_ransom_selective,500,300,2,49,8,2,0.25,21,0.40110039224430005,0.0900335720853129,,,7,6.442939233973331,1.0,0.2,676884d7e3bdb0c0,ok
1115cffea431,sandbox_ransom_selective,500,300,2,49,8,4,0.5,11,0.40110039224430005,0.0900335720853129,,,7,6.442939233973331,1.0,0.2,676884d7e3bdb0c0,ok
1115cffea431,sandbox_ransom_selective,500,300,2,49,8,8,1.0,6,0.40110039224430005,0.0900335720853129,,,7,6.442939233973331,1.0,0.2,676884d7e3bdb0c0,ok
1115cffea431,sandbox_ransom_selective,500,300,2,49,16,4,0.25,9,0.40110039224430005,0.0900335720853129,,,7,6.442939233973331,1.0,0.4,676884d7e3bdb0c0,ok
1115cffea431,sandbox_ransom_selective,500,300,2,49,16,8,0.5,5,0.40110039224430005,0.0900335720853129,,,7,6.442939233973331,1.0,0.4,676884d7e3bdb0c0,ok
1115cffea431,sandbox_ransom_selective,500,300,2,49,16,16,1.0,3,0.40110039224430005,0.0900335720853129,,,7,6.442939233973331,1.0,0.4,676884d7e3bdb0c0,ok
1115cffea431,sandbox_ransom_selective,500,300,2,49,32,8,0.25,3,0.40110039224430005,0.0900335720853129,,,7,6.442939233973331,1.0,0.8,676884d7e3bdb0c0,ok
1115cffea431,sandbox_ransom_selective,500,300,2,49,32,16,0.5,2,0.40110039224430005,0.0900335720853129,,,7,6.442939233973331,1.0,0.8,676884d7e3bdb0c0,ok
1115cffea431,sandbox_ransom_selective,500,300,2,49,32,32,1.0,1,0.40110039224430005,0.0900335720853129,,,7,6.442939233973331,1.0,0.8,676884d7e3bdb0c0,ok
